255	32.95	27.4	16
256	33.5	27.4	16
257	33.22	27.4	16
258	32.67	2?>40	16
259	32.39	27.4	16
260	32.95	26.84	16
261	32.67	27.12	16
262	32.95	26.84	16
263	32.39	27.12	16
264	32.95	2?.12	16
265	32.39	27.12	16
266	32.95	27.12	16
267	32.11	26.84	16
268	32.95	2?.12	16
269	32.67	27.4	16
270	32.95	27.4	16
271	33.5	27.4	16
272	32.39	27.12	16
			
274	32.95	27.12	16
275	33.5	26.84	16
276	33.22	27.4	16
			
278	33.22	27.12	16
279	33.22	27.12	16
280	32.39	26.84	16
			
282	32.95	26.⸮4	16
283	33.22	2?.12	16
284	32.95	27.4	16
			
286	32.95	26.84	16
287	33.5	26.84	16
			
289	33.5	27.12	16
			
			
292	33.5	26.84	16
			
294	33.5	27.12	16
295	34.06	26.84	16
296	34.06	27.12	16
297	33.5	26.84	16
298	33.22	27>12	16
299	33.5	27.12	16
			
301	33.22	27.12	16
302	33.22	27.4	16
303	32.95	27.12	16
304	33.22	27.4	16
			
306	33.5	27.12	16
307	33.5	27.12	16
308	33.5	27.12	16
309	32.95	27.67	16
310	33.78	27.12	16
			
312	33.22	2?.40	16
313	33.5	27.12	16
314	33.5	27.4	16
			
316	34.06	27.12	16
317	33.78	27.4	16
318	34.06	27.4	16
319	33.78	2?.40	16
320	33.5	26.84	16
321	33.78	27.12	16
			
323	34.06	27.4	16
324	33.78	26.84	16
325	33.78	27.4	16
326	33.5	2?.12	16
327	33.78	26.29	16
			
			
330	33.22	27.12	16
331	33.78	27.12	16
332	34.06	27.4	16
333	34.06	27>12	16
			
335	33.78	26.84	16
336	33.5	26.84	16
337	33.5	27.12	16
338	33.78	27.12	16
339	33.78	27.12	16
340	34.06	26.⸮4	16
341	33.78	2?>40	16
342	33.5	26.56	16
343	34.06	27.12	16
			
345	33.78	26.56	16
346	33.78	27.4	16
347	33.78	26.84	16
348	33.5	26.84	16
349	33.78	26>84	16
350	33.5	27.12	16
351	34.06	27.12	16
			
353	33.5	27.4	16
354	34.33	26.84	16
355	33.5	27.12	16
356	33.78	26>84	16
357	33.5	26.84	16
			
			
360	34.06	27.12	16
361	33.78	27.4	16
362	33.78	27.12	16
363	34.06	27.4	16
364	33.78	26.84	16
365	33.5	26.84	16
			
367	33.78	26.⸮4	16
368	33.78	27.12	16
369	34.06	26.56	16
370	34.33	27>40	16
371	34.33	26>56	16
372	33.78	27>40	16
			
374	34.06	27.12	16
375	33.5	27.4	16
376	33.78	2?.40	16
377	33.78	27.12	16
378	34.33	26>⸮4	16
379	33.78	27.12	16
380	33.78	2?.12	16
			
382	34.06	27.4	16
383	34.61	27.4	16
384	34.33	27.12	16
			
			
387	33.5	27.4	16
388	33.5	2?>40	16
389	34.61	27.4	16
			
			
392	34.06	27.4	16
393	34.06	26.29	16
394	34.06	26.84	16
395	34.61	27.12	16
396	36	27.67	16
397	34.06	27.12	16
398	34.89	26.84	16
			
			
			
402	33.78	27.4	16
403	34.33	27.12	16
404	34.61	27.67	16
405	34.06	27>12	16
406	34.33	27.67	16
407	34.33	26.84	16
			
409	34.61	27.4	16
410	34.61	27.12	16
411	34.61	27.4	16
412	34.33	26.84	16
413	33.78	27>12	16
414	34.06	2?.12	16
415	34.33	26.29	16
416	35.17	27.12	16
417	33.78	27.4	16
418	34.33	26.84	16
419	34.06	27.12	16
			
421	33.78	27>12	16
422	34.61	27.4	16
423	34.33	27.12	16
			
425	34.61	27.4	16
426	34.06	26.29	16
427	34.89	27.4	16
428	34.06	27.12	16
429	34.33	26>84	16
430	33.78	2?.12	16
431	34.33	27.12	16
			
			
434	34.89	26.84	16
435	34.89	27.12	16
			
438	34.61	27>12	16
439	34.61	26.84	16
440	34.61	27.12	16
441	34.61	27.12	16
			
443	34.61	26.84	16
444	34.61	27.12	16
445	35.17	26.84	16
446	34.33	27>12	16
447	34.89	2?>12	16
448	35.17	27.12	16
449	34.61	27.12	16
			
451	34.33	27.4	16
452	35.72	27.12	16
			
454	35.17	27.12	16
455	35.45	27.4	16
456	34.33	27.67	16
457	33.78	27.4	16
458	35.17	27.4	16
459	34.89	27.4	16
460	34.89	27.67	16
			
462	34.33	2?>40	16
463	34.33	2?.12	16
			
465	34.89	27.4	16
466	34.33	27.67	16
			
			
469	35.17	2?.12	16
470	34.61	26.56	16
			
			
473	34.61	27.12	16
474	34.33	27>95	16
475	35.45	27.6?	16
476	34.89	27>6?	16
477	34.89	27>40	16
478	34.33	27.4	16
			
480	35.17	27.12	16
481	35.17	27.4	16
			
483	34.89	27>40	16
484	34.61	26>84	16
			
486	34.61	27.12	16
			
488	34.61	26.84	16
489	35.17	27.4	16
490	35.45	27.4	16
491	34.89	2?.12	16
492	34.89	26.56	16
			
			
			
496	34.89	27.12	16
			
498	35.17	27.6?<16	
499	34.61	27.6?	16
500	34.89	27>95	16
			
			
503	34.89	27.95	16
504	34.89	27.67	16
505	35.17	27.95	16
			
507	35.17	2?>12	16
508	34.61	2?>67	16
			
510	35.17	27.12	16
511	35.17	27.95	16
512	35.17	27.95	16
513	35.17	2?.40	16
514	34.89	27.4	16
515	34.61	27.95	16
516	35.17	2?.67	16
			
			
			
520	35.17	27.67	16
521	34.89	27.6?	16
522	36.28	27>95	16
523	35.17	2?>67	16
			
			
526	35.45	27.67	16
527	35.17	27.67	16
528	34.61	27.12	16
529	35.45	27.95	16
530	35.17	2?.6?	16
531	35.17	2?.67	16
			
			
534	35.45	27.4	16
535	34.61	27.95	1⸮
536	35.17	26.84	16
			
			
539	35.45	27.4	16
540	36	27.67	16
541	35.17	27.4	16
542	35.45	27.95	16
543	35.17	27>67	16
544	34.89	27.6?	16
545	35.72	27.67	16
546	35.45	2?>67	16
547	35.17	27.4	16
548	34.89	27.4	16
549	35.17	27.4	16
550	35.45	27.67	1⸮
551	35.45	27.67	16
552	34.89	27.12	16
553	34.89	2?>67	16
554	35.17	2?.12	16
555	35.45	27.12	16
			
557	35.17	27.4	16
558	35.45	27.4	16
559	35.17	26.01	16
560	35.17	27.6?	16
561	35.17	2?>67	16
562	35.45	2?.67	16
563	35.45	27.4	16
			
			
566	36	27.67	16
567	34.61	27.67	16
568	35.17	27.67	16
			
			
571	35.45	2?.95	16
572	35.17	27.95	16
			
574	35.72	27.4	16
			
576	35.45	27.95	16
577	35.72	27.67	16
578	35.17	27>⸮5	16
			
580	35.45	2?.67	16
			
			
583	35.45	27.12	16
584	35.72	26.84	16
585	35.45	27.12	16
586	35.45	27.67	16
587	35.72	27>12	16
588	35.45	27>40	16
589	35.72	27.67	16
			
591	35.45	27.67	16
592	35.45	26.56	16
593	35.72	27.4	16
594	35.72	27.67	16
595	35.72	26.56	16
596	35.17	2?>67	16
597	35.45	2?>67	16
598	35.45	27.4	16
599	35.45	27.95	16
			
601	35.17	27.12	16
602	35.72	27.67	16
603	35.72	27.67	16
			
605	36	2?>67	16
606	35.45	27>95	16
607	35.45	27.95	16
			
609	36	27.67	16
610	35.72	27.4	16
611	35.45	27.4	16
612	36	2?.67	16
613	35.72	27.4	16
614	36	27>6?	16
615	35.72	27.67	16
616	35.72	27.67	16
			
			
619	36	27.12	16
620	36	27>⸮5	16
621	36.83	27.67	16
622	35.72	27.6?	16
623	35.72	27>6?	16
624	35.72	27>67	16
625	36.28	27.67	16
626	35.45	27.67	16
			
			
629	36.28	27.4	16
630	36.28	27.12	16
631	35.72	2?.67	16
632	35.72	27.12	16
633	36.28	26.⸮4	16
634	36	27.4	16
635	35.72	2?.40	16
			
637	36	27.67	16
638	35.72	27.12	16
			
640	36	27.67	16
			
642	35.72	27>6?	16
643	36	27.4	16
644	36	26.84	16
			
646	36	27.67	16
			
			
			
650	36	27.4	16
651	35.72	27>40	16
652	36	2?.67	16
653	35.45	2?.40	16
			
			
656	35.72	27.67	16
657	36.28	27.4	16
			
659	35.72	27.4	16
660	35.72	2?>67	16
661	36.28	27.4	16
			
			
664	36.28	27.4	16
665	35.72	26.84	16
666	36	27.12	16
667	36	26>84	16
668	36.28	27>12	16
669	36.56	27.12	16
			
671	36.28	27.12	16
672	36.28	26.84	16
673	36	27.4	16
674	36	26.84	16
675	36	27>40	16
676	35.72	27.4	16
677	36	27.67	16
			
679	35.45	27.67	16
680	36.28	27.12	16
			
682	35.72	26.84	16
683	36.28	2?>40	16
			
685	35.72	27.67	16
			
			
688	36.28	27.4	16
689	36	27.6?	16
690	36.28	27>40	16
691	36	2?>67	16
692	36	27.4	16
			
694	36	27.67	16
695	36	27.67	16
696	36	27.67	16
697	36.28	27.95	16
698	36.28	27.6?	16
699	35.72	27>67	16
700	36.56	2?.12	16
701	36.28	27.4	16
			
703	36.28	27.4	16
704	36	27.12	16
705	35.72	27.67	16
			
707	36.56	27.95	16
708	36.56	2?.40	16
709	36	27.4	16
			
			
			
			
714	36.28	27.67	16
715	36	27.4	16
716	36.56	27.67	16
717	36	2?.40	16
718	36.56	27.4	16
			
720	36.28	27.4	16
721	36	27.67	16
722	36.56	27.95	16
723	36.83	27.4	16
724	36	2?.67	16
725	36.28	27.4	16
			
727	36.28	27.67	16
728	36.28	26.84	16
729	36.28	27.12	16
730	36.28	27.4	16
731	36	27.4	16
732	36.56	27.95	16
733	36.56	27.95	16
734	36	27.67	16
735	36	27.67	16
736	35.72	27.67	16
737	36.56	27.4	16
738	36	27.67	16
			
740	35.45	27.4	16
			
			
			
744	36.83	27.4	16
745	35.72	26.⸮4	16
746	36.28	2?.12	16
747	36.28	27.12	16
748	36.83	26.84	16
749	36	27.4	16
750	36.56	27.4	16
751	36.83	27.12	16
752	36.28	27.4	16
753	36.56	27>40	16
			
755	36.28	27.4	16
			
			
758	36.56	27.67	16
759	36.56	27.4	16
760	36.83	27.6?	16
			
762	36.28	2?.40	16
763	36	27.4	16
			
765	36	27.4	16
766	36.28	27.4	16
767	36.56	27.4	16
768	36.56	27.67	16
769	36.56	27>67	16
			
771	36.56	27.95	16
772	36.56	27.67	16
773	36.83	27.67	16
774	36.28	27.4	16
775	36.28	27.67	16
776	36.83	27>12	16
			
778	36	26.84	16
779	36	27.67	16
			
			
782	36	27.95	16
783	36.83	27.4	16
784	36.56	27.6?	16
785	36.83	27>12	16
786	36.56	27.67	16
787	36.83	27.4	16
			
789	36.56	27.4	16
790	36.56	27.4	16
			
792	36.56	27.67	16
793	37.11	2?.95	16
794	36.28	27.67	16
			
			
797	36.56	27.95	16
798	37.39	27.12	16
			
800	36.28	27.4	16
801	36.83	2?>40	16
802	36.83	27.12	16
			
804	36.83	27.4	16
805	36	27.4	16
806	36.83	27.12	16
807	36.28	27.4	16
808	36.83	27.6?	16
809	36.56	26.⸮4	16
810	36.56	2?.95	16
811	36.83	27.95	16
812	36	27.95	16
			
			
815	36.83	27.4	16
816	36.83	27.95	16
817	37.11	26.84	16
818	36.83	27.67	16
819	36.83	27>12	16
820	36.83	2?.67	16
			
			
			
824	36.56	27.4	16
825	36.56	27>40	16
826	36.28	26.84	16
827	36.56	27>6?	16
828	36.83	27>12	16
829	36.56	27.12	16
			
831	36.56	26.84	16
832	36.83	26.84	16
833	36.56	27.4	16
834	36.56	27.4	16
835	37.11	2?.40	16
836	37.39	27.4	16
837	37.11	27.12	16
838	36.83	27>12	16
839	36.83	26.84	16
			
841	36.28	26.84	16
			
843	37.11	27.4	16
844	36.28	27.4	16
845	37.11	27.4	16
846	36.83	27>40	16
847	36.83	27>67	16
848	37.11	27.12	16
849	36.56	27.67	16
			
851	36.56	27.67	16
852	36.83	27.12	16
853	36.28	27.95	16
854	37.11	27.4	16
855	36.83	27.4	16
856	37.11	27>67	16
857	36.83	27.4	16
858	37.11	27.4	16
859	36.83	27.67	16
860	36.56	27.4	16
			
862	36.28	27.4	16
863	36.83	27.12	16
864	36.83	27.12	16
865	36.56	2?>6?	16
866	36.56	2?>95	16
867	36.83	27.67	16
			
			
870	36.56	27.67	16
872	36.83	27.67	16
			
874	36.83	27.12	16
875	36.56	27.95	16
876	37.11	2?.12	16
877	37.11	2?.40	16
878	37.11	27.95	16
879	36.56	27.67	16
			
881	37.11	27.12	16
			
883	36.83	27.12	16
884	37.11	27.⸮5	16
885	37.11	27.67	16
886	37.11	27.4	16
			
888	37.11	27.67	16
889	36	27.67	16
890	37.39	27.12	16
891	36.83	27.67	16
892	37.11	27>12	16
893	37.11	2?.67	16
894	36.56	27.12	16
			
			
897	37.39	27.4	16
			
899	37.11	27.95	16
900	37.39	27.95	16
901	36.56	27>67	16
902	36.56	27.67	16
903	36.28	27.4	16
			
905	37.11	27.67	16
906	36.83	26.84	16
907	37.11	27.4	16
908	37.11	27.4	16
			
910	37.11	27.4	16
			
912	37.39	27.12	16
913	36.56	27.95	16
914	37.39	27.67	16
			
916	37.11	27.6?	16
917	37.11	27>40	16
918	36.83	2?>40	16
			
920	36.28	27.67	16
			
922	37.11	27.4	16
923	37.11	27.12	16
924	37.11	27.12	16
925	37.11	27.12	16
926	37.39	26.84	16
927	37.11	26.84	16
928	37.11	26.84	16
929	37.11	26.56	16
930	36.83	27.4	16
931	37.67	27.12	16
			
933	37.11	26.84	16
934	36.28	26>84	16
935	36.56	27.12	16
936	37.11	27.4	16
			
938	37.39	27.12	16
			
			
			
			
			
			
			
946	37.11	27.67	16
947	37.39	26.84	16
948	36.83	27.4	16
949	37.11	27.4	16
950	36.83	27>12	16
951	37.39	27.95	16
952	37.11	27.67	16
953	37.39	27.4	16
			
955	36.83	27.6?	16
956	37.67	27.67	16
			
958	36.56	27.6?	16
959	36.83	27.67	16
			
			
			
			
			
965	37.39	27.67	16
966	36.83	27.67	16
967	36.83	27.95	16
968	37.39	27>95	16
969	36.56	2?.95	16
970	37.39	27.95	16
971	36.56	27.67	16
972	37.39	27.67	16
973	37.11	27.67	16
974	37.11	27.67	16
975	37.39	27.⸮5	16
976	36.56	27.4	16
977	37.39	2?.67	16
978	37.39	2?.67	16
			
980	37.11	27.95	16
			
982	37.39	27.95	16
983	36.56	2?.95	16
984	37.39	27.67	16
985	37.39	2?>12	16
986	36.83	27.67	16
987	37.39	27.67	16
			
			
990	37.11	26.84	16⸮
991	36.83	27.4	16
992	37.11	27.67	16
993	37.39	27>95	16
994	36.83	27.67	16
995	37.11	27.12	16
			
			
998	37.67	27.67	16
			
1000	37.39	27.95	16
1001	37.39	27.67	16
1002	37.11	27.67	16
1003	37.67	27.4	16
1004	37.39	27.4	16
			
1006	37.39	27.4	16
1007	37.39	27.4	16
1008	37.67	26.84	16
1009	37.39	2?.12	16
1010	37.39	26.84	16
1011	37.39	27.12	16
			
1013	36.83	27.67	16
1014	36.56	27.67	16
1015	37.39	26.84	16
1016	37.39	27.4	16
1017	37.39	27.67	16
1018	37.67	2?.67	16
1019	37.39	27.95	16
			
1021	37.11	27.67	16
1022	36.83	27.67	16
			
1024	36.83	27.4	16
1025	37.39	27>67	16
1026	37.39	27.67	16
1027	37.11	27.67	16
1028	37.11	27.67	16
1029	37.11	27.67	16
1030	37.39	27.95	16
1031	37.94	27.4	16
1032	37.94	27.95	16
1033	37.39	27.⸮5	16
1034	37.11	2?>67	16
1035	37.11	2?.95	16
			
			
			
1039	37.39	27.67	16
1040	37.39	27.4⸮	16
1041	37.11	27.67	16
1042	37.39	27.67	16
1043	37.39	27.67	16
1044	37.94	2?.95	16
1045	37.39	27.4	16
1046	37.11	27.4	16
1047	37.67	27.4	16
1048	37.39	27.4	16
1049	37.11	27.67	16
1050	36.83	27.95	16
1051	37.39	2?>67	16
1052	37.39	27.4	16
			
			
1055	36.56	27.67	16
1056	37.11	27>67	16
1057	36.56	27.6?	16
1058	37.11	27>95	16
1059	37.39	27.4	16
1060	37.39	2?.67	16
1061	37.67	27.67	16
1062	36.56	27.67	16
1063	37.67	27.67	16
1064	37.94	27.67	16
1065	37.67	27.12	16
1066	37.67	27.95	16
1067	37.11	27.67	16
1068	37.67	2?.95	16
			
			
			
1072	37.39	27.95	16
1073	37.67	27.95	16
1074	37.67	27.95	16
1075	37.11	27.4	16
1076	37.39	27.67	16
1077	37.67	27>95	16
1078	38.22	2?.95	16
			
1080	37.67	27.67	16
1081	37.67	27.12	16
1082	37.11	27.12	16
1083	37.67	27.95	16
1084	37.67	27.95	16
1085	37.67	27.6?	16
1086	37.67	27>40	16
1087	36.83	28.23	16
			
1089	37.39	27.95	16
1090	37.39	27.95	16
1091	37.67	27.95	16
1092	37.67	27.67	16
1093	37.67	27.67	16
1094	37.67	27.67	16
1095	37.94	27.67	16
1096	37.67	27.67	16
1097	37.67	27.67	16
			
1099	37.39	27.67	16
1100	37.39	27.95	16
1101	37.67	27.4	16
1102	37.67	27>67	16
1103	36.56	27.4	16
1104	36.56	27.95	16
			
1106	37.67	27.95	16
1107	37.11	27.67	16
1108	37.39	27.95<16	
1109	37.39	27>12	16
1110	37.39	27.67	16
1111	37.94	27.4	16
1112	37.39	27.67	16
1113	37.11	27.4	16
1114	37.39	27.4	16
1115	37.11	27.4	16
1116	37.94	27.4	16
1117	37.67	2?.40	16
1118	37.67	2?.40	16
1119	37.94	27.4	16
			
1121	37.94	27.67	16
1122	37.39	26.84	16
1123	37.67	27.67	16
1124	37.67	27>⸮5	16
1125	37.39	27.12	16
1126	37.11	27.4	16
			
1128	37.39	27.4	16
1129	37.39	27.67	16
			
1131	37.94	27>40	16
1132	37.39	2?.67	16
1133	37.11	27.4	16
1134	37.39	27.67	16
1135	37.39	27.95	16
1136	37.39	27.95	16
1137	37.67	27.67	16
1138	37.11	27.6?	16
1139	37.67	27.67	16
1140	37.67	27.95	16
1141	37.11	27.95	16
1142	37.39	27.4	16
1143	37.94	27.67	16
1144	37.39	27.95	16
1145	37.11	27.95	16
1146	36.83	2?>67	16
			
1148	37.39	27.67	16
1149	37.11	27.4	16
1150	37.94	27.95	16
1151	37.39	27.95	16
1152	37.67	27.6?	16
1153	37.94	27.67	16
1154	37.11	2?.67	16
1155	38.5	27.95	16
1156	37.67	27.67	16
1157	37.11	27.4	16
1158	37.67	27.67	16
1159	37.67	27.4	16
1160	37.67	27>6?	16
1161	37.67	27>40	16
			
			
			
1165	37.67	26.84	16
1166	37.39	27.12	16
1167	37.67	27.4	16
1168	37.94	27.12	16
1169	37.67	2?.67	16
1170	37.11	27.4	16
			
			
			
1174	37.67	27.67	16
1175	37.67	27.67	16
1176	37.11	27>67	16
1177	37.94	2?.40	16
1178	37.67	27.4	16
1179	37.39	27.67	16
1180	37.39	27.67	16
1181	37.67	27.95	16
1182	36.83	27.67	16
1183	37.11	27.67	16
1184	37.11	27>67	16
1185	37.67	2?.67	16
1186	37.39	26.84	16
1187	37.67	27.4	16
			
1189	37.67	27.4	16
1190	37.67	27.4	16
1191	37.67	27>40	16
1192	37.94	27>40	16
1193	37.67	2?.40	16
			
			
			
			
1198	37.67	27.95	16
1199	37.94	27.4	16
1200	37.94	2?>67	16
1201	38.22	27.4	16
			
1203	37.94	27.12	16
1204	37.94	27.67	16
1205	37.67	27.67	16
			
1207	38.22	27.12	16
1208	37.67	2?.67	16
			
1210	37.67	27.4	16
			
1212	38.5	27.67	16
1213	37.67	27.95	16
1214	37.67	27.67	16
			
1216	37.94	2?>95	16
1217	37.67	27>67	16
1218	37.67	27.4	16
1219	37.39	27.67	16
1220	37.39	27.4	16
1221	37.67	27.4	16
1222	37.39	27.4	16
1223	37.39	27.6?	16
1224	37.39	2?>6?	16
1225	37.67	27>67	16
1226	37.94	27.4	16
			
			
1229	37.67	27.95	16
1230	37.94	27.12	16
1231	37.94	27.67	16
			
1233	37.67	27.95	16
			
1235	37.94	27.4	16
1236	37.67	27.4	16
1237	37.67	27.4	16
1238	38.22	27.4	16
1239	37.39	27.12	16
1240	37.67	27.67	16
1241	37.11	27.67	16
1242	37.39	2?>95	16
1243	38.5	2?.67	16
1244	37.94	27.4	16
1245	38.22	27.4	16
			
			
1248	38.22	27.95	16
1249	37.67	27.67	16
1250	37.67	27.4	16
			
1252	37.94	27.95	16
1253	38.22	27.95	16
			
1255	38.5	27.67	16
1256	37.94	27.67	16
1257	37.67	27.4	16
1258	37.94	27.95	16
1259	37.94	27.12	16
1260	37.67	27.12	16
1261	37.67	27>67	16
1262	37.39	27.67	16
			
			
1265	37.94	27.12	16
1266	37.94	27.4	16
1267	37.67	27.12	16
1268	37.94	27.6?	16
1269	37.67	2?.40	16
1270	37.67	2?.67	16
1271	38.5	26.84	16
1272	37.67	27.67	16
			
1274	37.67	27.12	16
			
1276	37.67	27.4	16
1277	37.67	27.6?	16
1278	37.94	27.67	16
1279	37.67	26.84	16
			
			
1282	37.39	27.12	16
1283	37.94	27.4	16
1284	37.94	27.4	16
1285	38.5	27.4	16
1286	37.67	27.67	16
			
			
1289	37.67	27.67	16
1290	37.39	27.4	16
1291	37.94	27.4	16
1292	38.22	27.4	16
1293	38.5	2?.67	16
1294	37.94	27.4	16
			
			
1297	37.39	27.4	16
1298	37.94	26.84	16
1299	37.67	27.4	16
1301	37.94	26.84	16
1302	37.94	27.12	16
1303	37.67	27.67	16
1304	37.94	27.4	16
1305	37.39	27.4	16
1306	37.94	27.4	16
1307	37.67	27>12	16
1308	37.94	27.4	16
			
1310	37.39	27.12	16
1311	37.94	27.67	16
1312	37.94	27.4	16
1313	37.67	27.4	16
1314	37.94	26.84	16
1315	37.39	27.12	16
1316	38.22	27.4	16
			
1318	37.94	27.67	16
1319	38.22	27.67	16
1320	37.94	27.67	16
1321	37.39	27.4	16
1322	37.67	27.4	16
1323	37.39	27.67	16
1324	37.67	27.6?	16
1325	37.94	27.12	16
1326	37.94	27.6?	16
1327	37.94	27.67	16
1328	37.39	27.4	16
			
			
1331	37.94	27.12	16
1332	38.22	27.4	16
1333	38.22	27.67	16
1334	37.94	27.67	16
1335	37.94	2?.67	16
1336	37.67	27.67	16
			
1338	38.22	27.67	16
			
1340	38.22	27.67	16
1341	38.22	2?.6?	16
1342	37.67	2?.40	16
1343	37.67	27.67	16
1344	37.94	27.67	16
			
1346	37.94	27.4	16
1347	37.67	27.4	16
1348	37.67	27.67	16
1349	37.67	27.95	16
1350	37.94	27.67	16
1351	37.94	27.12	16
1352	37.67	27.4	16
1353	37.94	27.4	16
1354	37.67	27.4	16
1355	38.78	27.95	16
1356	37.67	27.67	16
1357	37.67	2⸮.23	16
1358	38.22	27.4	16
1359	37.94	27.95	16
1360	37.67	27.67	16
1361	38.22	27.95	16
1362	37.67	27.4	16
1363	37.39	27>12	16
1364	37.94	27.4	16
			
			
			
			
1369	37.39	27.67	16
1370	37.94	26.84	16
1371	38.22	27>40	16
1372	37.94	27.4	16
1373	38.22	26.84	16
			
1375	37.67	27.4	16
1376	38.22	27.95	16
			
1378	37.39	27>95	16
1379	37.94	27.95	16
			
			
1382	38.78	27.67	16
