0 , 33.78 , 50.00 , 0.00 , 0
1 , 32.67 , 50.00 , 0.00 , 0
2 , 32.39 , 50.00 , 0.00 , 0
3 , 33.22 , 50.00 , 0.00 , 0
4 , 32.95 , 50.00 , 0.00 , 0
5 , 32.67 , 50.00 , 0.00 , 0
6 , 33.22 , 50.00 , 0.00 , 0
7 , 32.95 , 50.00 , 0.00 , 0
8 , 32.95 , 50.00 , 0.00 , 0
9 , 32.67 , 50.00 , 0.00 , 0
10 , 32.67 , 50.00 , 0.00 , 0
11 , 32.67 , 50.00 , 0.00 , 0
12 , 32.67 , 50.00 , 0.00 , 0
13 , 32.67 , 50.00 , 0.00 , 0
14 , 32.11 , 50.00 , 0.00 , 0
15 , 31.84 , 50.00 , 0.00 , 0
16 , 31.84 , 50.00 , 0.00 , 0
17 , 32.39 , 50.00 , 0.00 , 0
18 , 32.67 , 50.00 , 0.00 , 0
19 , 32.39 , 50.00 , 0.00 , 0
20 , 32.39 , 50.00 , 0.00 , 0
21 , 32.67 , 50.00 , 0.00 , 0
22 , 32.11 , 50.00 , 0.00 , 0
23 , 31.84 , 50.00 , 0.00 , 0
24 , 31.84 , 50.00 , 0.00 , 0
25 , 31.84 , 50.00 , 0.00 , 0
26 , 31.84 , 50.00 , 0.00 , 0
27 , 32.11 , 50.00 , 0.00 , 0
28 , 31.84 , 50.00 , 0.00 , 0
29 , 32.11 , 50.00 , 0.00 , 0
30 , 31.56 , 50.00 , 0.00 , 0
31 , 32.11 , 50.00 , 0.00 , 0
32 , 32.11 , 50.00 , 0.00 , 0
33 , 32.67 , 50.00 , 0.00 , 0
34 , 32.39 , 50.00 , 0.00 , 0
35 , 32.39 , 50.00 , 0.00 , 0
36 , 33.22 , 50.00 , 0.00 , 0
37 , 32.95 , 50.00 , 0.00 , 0
38 , 33.78 , 50.00 , 0.00 , 0
39 , 34.33 , 50.00 , 0.00 , 0
40 , 34.61 , 50.00 , 0.00 , 0
41 , 34.61 , 50.00 , 0.00 , 0
42 , 34.89 , 50.00 , 0.00 , 0
43 , 34.89 , 50.00 , 0.00 , 0
44 , 36.00 , 50.00 , 0.00 , 0
45 , 37.39 , 50.00 , 0.00 , 0
46 , 39.05 , 50.00 , 0.00 , 0
47 , 39.33 , 50.00 , 0.00 , 0
48 , 40.72 , 50.00 , 0.00 , 0
49 , 42.38 , 50.00 , 0.00 , 0
50 , 44.05 , 50.00 , 0.00 , 0
51 , 45.16 , 50.00 , 0.00 , 0
52 , 46.27 , 50.00 , 0.00 , 0
53 , 47.38 , 50.00 , 0.00 , 0
54 , 48.21 , 50.00 , 0.00 , 0
55 , 48.21 , 50.00 , 0.00 , 0
56 , 50.16 , 50.00 , 0.00 , 0
57 , 50.99 , 50.00 , 0.00 , 0
58 , 52.10 , 50.00 , 0.00 , 0
59 , 54.04 , 50.00 , 0.00 , 0
60 , 55.15 , 50.00 , 0.00 , 0
61 , 56.54 , 50.00 , 0.00 , 0
62 , 57.37 , 50.00 , 0.00 , 0
63 , 57.93 , 50.00 , 0.00 , 0
64 , 59.59 , 50.00 , 0.00 , 0
65 , 60.43 , 50.00 , 0.00 , 0
66 , 61.26 , 50.00 , 0.00 , 0
67 , 62.09 , 50.00 , 0.00 , 0
68 , 63.20 , 50.00 , 0.00 , 0
69 , 64.31 , 50.00 , 0.00 , 0
70 , 64.59 , 50.00 , 0.00 , 0
71 , 66.26 , 50.00 , 0.00 , 0
72 , 67.09 , 47.36 , 0.00 , 0
73 , 67.09 , 45.49 , 0.00 , 0
74 , 68.20 , 45.28 , 0.00 , 0
75 , 69.31 , 42.74 , 0.00 , 0
76 , 69.31 , 40.09 , 0.00 , 0
77 , 70.14 , 39.65 , 0.00 , 0
78 , 70.42 , 37.47 , 0.00 , 0
79 , 70.70 , 36.38 , 0.00 , 0
80 , 71.25 , 35.25 , 0.00 , 0
81 , 71.53 , 33.52 , 0.00 , 0
82 , 71.53 , 32.31 , 0.00 , 0
83 , 71.53 , 31.66 , 0.00 , 0
84 , 70.98 , 31.00 , 0.00 , 0
85 , 70.98 , 31.52 , 0.00 , 0
86 , 70.70 , 30.92 , 0.00 , 0
87 , 71.25 , 30.90 , 0.00 , 0
88 , 71.53 , 29.17 , 0.00 , 0
89 , 71.25 , 27.96 , 0.00 , 0
90 , 70.98 , 27.89 , 0.00 , 0
91 , 70.70 , 27.85 , 0.00 , 0
92 , 70.70 , 27.83 , 0.00 , 0
93 , 70.14 , 27.26 , 0.00 , 0
94 , 70.70 , 27.86 , 0.00 , 0
95 , 69.87 , 26.18 , 0.00 , 0
96 , 70.14 , 27.36 , 0.00 , 0
97 , 69.59 , 26.29 , 0.00 , 0
98 , 69.87 , 26.94 , 0.00 , 0
99 , 68.75 , 25.90 , 0.00 , 0
100 , 69.31 , 27.74 , 0.00 , 0
101 , 68.75 , 26.20 , 0.00 , 0
102 , 68.20 , 26.94 , 0.00 , 0
103 , 68.20 , 27.73 , 0.00 , 0
104 , 68.48 , 27.41 , 0.00 , 0
105 , 68.20 , 26.50 , 0.00 , 0
106 , 67.64 , 26.74 , 0.00 , 0
107 , 67.37 , 27.59 , 0.00 , 0
108 , 67.92 , 27.90 , 0.00 , 0
109 , 67.09 , 26.50 , 0.00 , 0
110 , 67.09 , 27.96 , 0.00 , 0
111 , 66.81 , 27.75 , 0.00 , 0
112 , 66.81 , 28.12 , 0.00 , 0
113 , 67.09 , 27.94 , 0.00 , 0
114 , 66.53 , 27.18 , 0.00 , 0
115 , 65.98 , 28.13 , 0.00 , 0
116 , 66.53 , 29.15 , 0.00 , 0
117 , 66.81 , 27.88 , 0.00 , 0
118 , 66.26 , 27.15 , 0.00 , 0
119 , 65.98 , 28.13 , 0.00 , 0
120 , 65.42 , 28.59 , 0.00 , 0
121 , 66.26 , 29.66 , 0.00 , 0
122 , 65.98 , 27.87 , 0.00 , 0
123 , 66.26 , 28.32 , 0.00 , 0
124 , 65.70 , 27.64 , 0.00 , 0
125 , 65.70 , 28.68 , 0.00 , 0
126 , 65.70 , 28.61 , 0.00 , 0
127 , 65.42 , 28.54 , 0.00 , 0
128 , 64.87 , 29.05 , 0.00 , 0
129 , 65.42 , 30.18 , 0.00 , 0
130 , 65.42 , 29.03 , 0.00 , 0
131 , 65.15 , 28.98 , 0.00 , 0
132 , 65.42 , 29.52 , 0.00 , 0
133 , 64.87 , 28.93 , 0.00 , 0
134 , 64.87 , 30.05 , 0.00 , 0
135 , 65.15 , 30.06 , 0.00 , 0
136 , 65.15 , 29.49 , 0.00 , 0
137 , 64.87 , 29.48 , 0.00 , 0
138 , 65.42 , 30.05 , 0.00 , 0
139 , 65.70 , 28.89 , 0.00 , 0
140 , 65.42 , 28.27 , 0.00 , 0
141 , 65.42 , 28.78 , 0.00 , 0
142 , 65.42 , 28.74 , 0.00 , 0
143 , 65.98 , 28.70 , 0.00 , 0
144 , 65.15 , 27.49 , 0.00 , 0
145 , 65.42 , 29.14 , 0.00 , 0
146 , 65.70 , 28.54 , 0.00 , 0
147 , 65.42 , 27.92 , 0.00 , 0
148 , 65.42 , 28.43 , 0.00 , 0
149 , 65.42 , 28.39 , 0.00 , 0
150 , 65.42 , 28.34 , 0.00 , 0
151 , 65.98 , 28.30 , 0.00 , 0
152 , 65.15 , 27.09 , 0.00 , 0
153 , 65.42 , 28.74 , 0.00 , 0
154 , 65.15 , 28.15 , 0.00 , 0
155 , 65.70 , 28.69 , 0.00 , 0
156 , 64.87 , 27.51 , 0.00 , 0
157 , 65.15 , 29.19 , 0.00 , 0
158 , 64.87 , 28.62 , 0.00 , 0
159 , 65.70 , 29.18 , 0.00 , 0
160 , 64.59 , 27.45 , 0.00 , 0
161 , 65.42 , 29.71 , 0.00 , 0
162 , 65.15 , 28.00 , 0.00 , 0
163 , 64.87 , 28.54 , 0.00 , 0
164 , 65.42 , 29.11 , 0.00 , 0
165 , 65.15 , 27.96 , 0.00 , 0
166 , 64.87 , 28.50 , 0.00 , 0
167 , 64.87 , 29.07 , 0.00 , 0
168 , 64.59 , 29.08 , 0.00 , 0
169 , 64.59 , 29.68 , 0.00 , 0
170 , 64.04 , 29.72 , 0.00 , 0
171 , 64.59 , 30.92 , 0.00 , 0
172 , 64.31 , 29.85 , 0.00 , 0
173 , 65.15 , 30.48 , 0.00 , 0
174 , 64.59 , 28.80 , 0.00 , 0
175 , 64.04 , 29.95 , 0.00 , 0
176 , 64.31 , 31.16 , 0.00 , 0
177 , 64.87 , 30.67 , 0.00 , 0
178 , 64.87 , 29.57 , 0.00 , 0
179 , 64.59 , 29.59 , 0.00 , 0
180 , 64.59 , 30.18 , 0.00 , 0
181 , 64.31 , 30.22 , 0.00 , 0
182 , 64.31 , 30.85 , 0.00 , 0
183 , 64.31 , 30.91 , 0.00 , 0
184 , 64.87 , 30.98 , 0.00 , 0
185 , 63.76 , 29.89 , 0.00 , 0
186 , 64.87 , 32.23 , 0.00 , 0
187 , 64.87 , 30.02 , 0.00 , 0
188 , 64.87 , 30.04 , 0.00 , 0
189 , 64.87 , 30.05 , 0.00 , 0
190 , 64.59 , 30.06 , 0.00 , 0
191 , 64.31 , 30.66 , 0.00 , 0
192 , 64.31 , 31.28 , 0.00 , 0
193 , 64.31 , 31.35 , 0.00 , 0
194 , 64.31 , 31.42 , 0.00 , 0
195 , 65.15 , 31.49 , 0.00 , 0
196 , 64.87 , 29.81 , 0.00 , 0
197 , 64.31 , 30.38 , 0.00 , 0
198 , 65.15 , 31.56 , 0.00 , 0
199 , 64.59 , 29.88 , 0.00 , 0
200 , 64.87 , 31.03 , 0.00 , 0
201 , 65.15 , 30.49 , 0.00 , 0
202 , 65.15 , 29.92 , 0.00 , 0
203 , 64.87 , 29.90 , 0.00 , 0
204 , 65.42 , 30.47 , 0.00 , 0
205 , 65.15 , 29.32 , 0.00 , 0
206 , 65.15 , 29.86 , 0.00 , 0
207 , 65.42 , 29.84 , 0.00 , 0
208 , 64.87 , 29.24 , 0.00 , 0
209 , 65.15 , 30.37 , 0.00 , 0
210 , 64.87 , 29.80 , 0.00 , 0
211 , 65.42 , 30.37 , 0.00 , 0
212 , 64.87 , 29.21 , 0.00 , 0
213 , 65.42 , 30.34 , 0.00 , 0
214 , 65.15 , 29.18 , 0.00 , 0
215 , 65.42 , 29.73 , 0.00 , 0
216 , 64.87 , 29.13 , 0.00 , 0
217 , 64.87 , 30.25 , 0.00 , 0
218 , 65.15 , 30.26 , 0.00 , 0
219 , 64.87 , 29.69 , 0.00 , 0
220 , 65.15 , 30.26 , 0.00 , 0
221 , 64.87 , 29.69 , 0.00 , 0
222 , 64.87 , 30.26 , 0.00 , 0
223 , 64.87 , 30.27 , 0.00 , 0
224 , 64.87 , 30.29 , 0.00 , 0
225 , 64.87 , 30.30 , 0.00 , 0
226 , 64.87 , 30.31 , 0.00 , 0
227 , 64.59 , 30.33 , 0.00 , 0
228 , 64.59 , 30.92 , 0.00 , 0
229 , 64.87 , 30.96 , 0.00 , 0
230 , 64.87 , 30.42 , 0.00 , 0
231 , 64.87 , 30.43 , 0.00 , 0
232 , 64.59 , 30.45 , 0.00 , 0
233 , 64.04 , 31.04 , 0.00 , 0
234 , 64.87 , 32.25 , 0.00 , 0
235 , 64.87 , 30.60 , 0.00 , 0
236 , 64.59 , 30.61 , 0.00 , 0
237 , 64.87 , 31.21 , 0.00 , 0
238 , 64.87 , 30.67 , 0.00 , 0
239 , 64.59 , 30.68 , 0.00 , 0
240 , 64.87 , 31.27 , 0.00 , 0
241 , 65.15 , 30.73 , 0.00 , 0
242 , 64.87 , 30.16 , 0.00 , 0
243 , 64.87 , 30.73 , 0.00 , 0
244 , 65.15 , 30.74 , 0.00 , 0
245 , 64.31 , 30.17 , 0.00 , 0
246 , 64.59 , 31.91 , 0.00 , 0
247 , 64.59 , 31.39 , 0.00 , 0
248 , 64.59 , 31.44 , 0.00 , 0
249 , 64.59 , 31.48 , 0.00 , 0
250 , 64.87 , 31.52 , 0.00 , 0
251 , 64.87 , 30.98 , 0.00 , 0
252 , 64.04 , 30.99 , 0.00 , 0
253 , 64.31 , 32.75 , 0.00 , 0
254 , 64.31 , 32.26 , 0.00 , 0
255 , 64.59 , 32.33 , 0.00 , 0
256 , 64.31 , 31.82 , 0.00 , 0
257 , 64.59 , 32.44 , 0.00 , 0
258 , 64.04 , 31.93 , 0.00 , 0
259 , 64.04 , 33.13 , 0.00 , 0
260 , 64.59 , 33.23 , 0.00 , 0
261 , 64.87 , 32.16 , 0.00 , 0
262 , 64.31 , 31.62 , 0.00 , 0
263 , 64.59 , 32.80 , 0.00 , 0
264 , 64.04 , 32.28 , 0.00 , 0
265 , 64.31 , 33.49 , 0.00 , 0
266 , 64.31 , 33.00 , 0.00 , 0
267 , 64.31 , 33.07 , 0.00 , 0
268 , 64.31 , 33.14 , 0.00 , 0
269 , 64.87 , 33.21 , 0.00 , 0
270 , 65.15 , 32.11 , 0.00 , 0
271 , 65.15 , 31.54 , 0.00 , 0
272 , 64.59 , 31.53 , 0.00 , 0
273 , 65.15 , 32.68 , 0.00 , 0
274 , 64.87 , 31.55 , 0.00 , 0
275 , 65.15 , 32.12 , 0.00 , 0
276 , 65.15 , 31.55 , 0.00 , 0
277 , 65.42 , 31.54 , 0.00 , 0
278 , 65.15 , 30.94 , 0.00 , 0
279 , 64.59 , 31.48 , 0.00 , 0
280 , 64.87 , 32.63 , 0.00 , 0
281 , 65.15 , 32.09 , 0.00 , 0
282 , 64.04 , 31.52 , 0.00 , 0
283 , 64.59 , 33.84 , 0.00 , 0
284 , 64.59 , 32.77 , 0.00 , 0
285 , 64.59 , 32.81 , 0.00 , 0
286 , 65.15 , 32.85 , 0.00 , 0
287 , 65.15 , 31.73 , 0.00 , 0
288 , 64.87 , 31.71 , 0.00 , 0
289 , 65.15 , 32.28 , 0.00 , 0
290 , 64.59 , 31.71 , 0.00 , 0
291 , 64.31 , 32.86 , 0.00 , 0
292 , 64.31 , 33.48 , 0.00 , 0
293 , 64.59 , 33.55 , 0.00 , 0
294 , 64.87 , 33.04 , 0.00 , 0
295 , 64.59 , 32.50 , 0.00 , 0
296 , 64.31 , 33.09 , 0.00 , 0
297 , 64.87 , 33.72 , 0.00 , 0
298 , 65.15 , 32.62 , 0.00 , 0
299 , 64.87 , 32.05 , 0.00 , 0
300 , 64.87 , 32.62 , 0.00 , 0
301 , 64.87 , 32.63 , 0.00 , 0
302 , 64.87 , 32.64 , 0.00 , 0
303 , 64.87 , 32.66 , 0.00 , 0
304 , 65.15 , 32.67 , 0.00 , 0
305 , 64.87 , 32.10 , 0.00 , 0
306 , 64.59 , 32.67 , 0.00 , 0
307 , 64.87 , 33.26 , 0.00 , 0
308 , 64.87 , 32.72 , 0.00 , 0
309 , 64.04 , 32.74 , 0.00 , 0
310 , 64.87 , 34.50 , 0.00 , 0
311 , 64.31 , 32.85 , 0.00 , 0
312 , 65.15 , 34.02 , 0.00 , 0
313 , 64.31 , 32.34 , 0.00 , 0
314 , 65.15 , 34.08 , 0.00 , 0
315 , 64.59 , 32.40 , 0.00 , 0
316 , 64.87 , 33.55 , 0.00 , 0
317 , 65.15 , 33.01 , 0.00 , 0
318 , 64.87 , 32.44 , 0.00 , 0
319 , 64.59 , 33.01 , 0.00 , 0
320 , 64.87 , 33.60 , 0.00 , 0
321 , 65.15 , 33.06 , 0.00 , 0
322 , 64.87 , 32.49 , 0.00 , 0
323 , 64.59 , 33.06 , 0.00 , 0
324 , 64.87 , 33.65 , 0.00 , 0
325 , 64.87 , 33.11 , 0.00 , 0
326 , 64.87 , 33.13 , 0.00 , 0
327 , 64.59 , 33.14 , 0.00 , 0
328 , 64.59 , 33.73 , 0.00 , 0
329 , 64.87 , 33.78 , 0.00 , 0
330 , 65.42 , 33.23 , 0.00 , 0
331 , 64.87 , 32.08 , 0.00 , 0
332 , 64.87 , 33.20 , 0.00 , 0
333 , 64.59 , 33.22 , 0.00 , 0
334 , 65.15 , 33.81 , 0.00 , 0
335 , 64.59 , 32.69 , 0.00 , 0
336 , 64.87 , 33.84 , 0.00 , 0
337 , 64.87 , 33.30 , 0.00 , 0
338 , 64.87 , 33.31 , 0.00 , 0
339 , 65.15 , 33.32 , 0.00 , 0
